date,open,high,low,close,volume,ticker
2022-06-07,184.720001,190.0,181.880005,189.259995,38891400,NVDA
2022-06-07,39.09,40.240002,38.950001,40.130001,15808700,TWTR
2022-06-08,187.990005,191.800003,185.350006,186.479996,36325200,NVDA
2022-06-08,39.959999,41.290001,39.830002,40.439999,15293000,TWTR
2022-06-09,184.809998,189.330002,180.410004,180.479996,39557400,NVDA
2022-06-09,40.25,40.540001,39.529999,39.529999,7970300,TWTR
2022-06-10,176.0,176.970001,168.690002,169.740005,46524800,NVDA
2022-06-10,39.52,39.630001,38.889999,38.98,10527700,TWTR
2022-06-13,160.0,163.119995,156.059998,156.470001,60415300,NVDA
2022-06-13,38.0,38.580002,36.91,37.029999,11599800,TWTR
2022-06-14,157.309998,160.660004,154.119995,158.360001,46968000,NVDA
2022-06-14,37.950001,38.869999,37.189999,37.220001,13408100,TWTR
2022-06-15,160.949997,168.679993,159.259995,165.270004,56393600,NVDA
2022-06-15,37.5,38.509998,37.240002,37.990002,14717700,TWTR
2022-06-16,158.600006,159.419998,154.009995,156.009995,54574900,NVDA
2022-06-16,38.610001,38.709999,36.959999,37.360001,20948000,TWTR
2022-06-17,156.479996,159.949997,153.279999,158.800003,63033400,NVDA
2022-06-17,37.32,38.049999,37.02,37.779999,25049200,TWTR
2022-06-21,164.75,170.080002,164.070007,165.660004,48308900,NVDA
2022-06-21,38.189999,39.080002,37.66,38.91,16902200,TWTR
2022-06-22,162.259995,166.619995,161.800003,163.600006,43713500,NVDA
2022-06-22,38.57,39.34,38.41,38.529999,10823800,TWTR
2022-06-23,165.190002,165.850006,158.529999,162.25,46368000,NVDA
2022-06-23,38.759998,39.080002,38.25,38.68,6327600,TWTR
2022-06-24,165.0,171.399994,163.100006,171.259995,47215300,NVDA
2022-06-24,39.009998,39.919998,38.869999,39.41,18090600,TWTR
2022-06-27,173.119995,173.300003,166.259995,168.690002,42796800,NVDA
2022-06-27,39.669998,39.880001,38.900002,39.189999,7147800,TWTR
2022-06-28,169.0,172.020004,159.449997,159.820007,46114900,NVDA
2022-06-28,39.209999,39.709999,38.650002,38.790001,6055100,TWTR
2022-06-29,158.139999,158.199997,151.699997,155.419998,48235200,NVDA
2022-06-29,38.759998,38.779999,37.639999,37.799999,7178600,TWTR
2022-06-30,153.610001,155.669998,148.619995,151.589996,68607000,NVDA
2022-06-30,37.529999,38.02,36.990002,37.389999,7133100,TWTR
2022-07-01,148.990005,150.630005,143.919998,145.229996,57761000,NVDA
2022-07-01,37.380001,38.240002,37.080002,38.23,6305700,TWTR
2022-07-05,141.75,149.710007,140.550003,149.639999,65139700,NVDA
2022-07-05,38.18,38.639999,37.25,38.380001,8155700,TWTR
2022-07-06,150.100006,153.190002,147.889999,151.300003,52906600,NVDA
2022-07-06,38.209999,38.450001,37.740002,38.209999,4870300,TWTR
2022-07-07,154.559998,159.449997,153.889999,158.580002,49290300,NVDA
2022-07-07,38.32,39.509998,38.32,38.790001,13214900,TWTR
2022-07-08,154.300003,160.369995,153.889999,158.380005,46797200,NVDA
2022-07-08,37.509998,37.549999,36.799999,36.810001,29822900,TWTR
2022-07-11,155.259995,155.270004,150.380005,151.520004,43732100,NVDA
2022-07-11,34.599998,34.900002,32.549999,32.650002,67071300,TWTR
2022-07-12,152.679993,154.309998,148.770004,150.820007,45848300,NVDA
2022-07-12,32.759998,34.389999,32.52,34.060001,29539400,TWTR
2022-07-13,145.899994,153.75,144.649994,151.639999,52191800,NVDA
2022-07-13,34.950001,37.16,34.799999,36.75,50267700,TWTR
2022-07-14,151.080002,154.729996,147.279999,153.720001,45623500,NVDA
2022-07-14,36.59,37.099998,36.189999,36.290001,18951600,TWTR
2022-07-15,156.589996,157.820007,154.449997,157.619995,38593500,NVDA
2022-07-15,36.619999,37.77,36.27,37.740002,14809300,TWTR
2022-07-18,163.020004,168.970001,160.020004,161.009995,67051700,NVDA
2022-07-18,37.580002,38.759998,37.34,38.41,15147500,TWTR
2022-07-19,164.860001,171.100006,161.720001,169.919998,70236600,NVDA
2022-07-19,38.509998,40.5,38.5,39.490002,37491800,TWTR
2022-07-20,169.470001,179.330002,168.009995,178.070007,76053800,NVDA
2022-07-20,39.560001,40.009998,38.82,39.599998,13946400,TWTR
2022-07-21,178.850006,181.440002,175.449997,180.5,55704900,NVDA
2022-07-21,39.5,40.099998,39.119999,39.52,11409800,TWTR
2022-07-22,178.929993,179.669998,171.369995,173.190002,53667100,NVDA
2022-07-22,38.900002,40.18,38.709999,39.84,25188700,TWTR
2022-07-25,170.190002,171.240005,166.490005,170.240005,48074800,NVDA
2022-07-25,39.23,39.599998,38.740002,39.240002,10395600,TWTR
2022-07-26,168.889999,169.190002,164.779999,165.330002,39786500,NVDA
2022-07-26,39.080002,39.529999,38.889999,39.34,12637200,TWTR
2022-07-27,170.320007,179.360001,169.130005,177.899994,56977600,NVDA
2022-07-27,39.580002,40.110001,39.130001,39.849998,11598100,TWTR
2022-07-28,179.75,181.399994,174.399994,179.839996,47464600,NVDA
2022-07-28,39.759998,40.900002,39.580002,40.889999,10153600,TWTR
2022-07-29,178.130005,182.440002,176.919998,181.630005,43520200,NVDA
2022-07-29,40.799999,41.779999,40.75,41.610001,11787700,TWTR
2022-08-01,181.820007,188.460007,179.899994,184.410004,47646900,NVDA
2022-08-01,41.119999,41.349998,40.459999,40.889999,14094800,TWTR
2022-08-02,181.220001,189.380005,180.919998,185.259995,48952700,NVDA
2022-08-02,40.75,41.27,40.650002,40.98,5244400,TWTR
2022-08-03,181.839996,189.679993,181.369995,188.929993,41814600,NVDA
2022-08-03,41.0,41.389999,40.889999,41.0,9348800,TWTR
2022-08-04,188.490005,192.740005,187.600006,192.149994,40965200,NVDA
2022-08-04,41.0,41.23,40.549999,41.060001,6169400,TWTR
2022-08-05,188.100006,192.289993,186.660004,189.889999,38580100,NVDA
2022-08-05,40.810001,42.66,40.599998,42.52,16024900,TWTR
2022-08-08,175.020004,182.389999,172.419998,177.929993,98185900,NVDA
2022-08-08,42.939999,43.549999,42.869999,42.939999,8130900,TWTR
2022-08-09,172.520004,174.470001,167.240005,170.860001,66826300,NVDA
2022-08-09,42.779999,43.119999,42.599998,42.830002,8309600,TWTR
2022-08-10,176.979996,181.179993,173.169998,180.970001,59742200,NVDA
2022-08-10,44.52,44.650002,43.830002,44.43,14507200,TWTR
2022-08-11,181.309998,187.070007,178.759995,179.419998,50932700,NVDA
2022-08-11,44.369999,44.630001,43.639999,43.939999,7254900,TWTR
2022-08-12,181.600006,187.179993,179.529999,187.089996,47763000,NVDA
2022-08-12,44.009998,44.599998,43.93,44.259998,7852200,TWTR
2022-08-15,187.009995,191.639999,186.130005,190.320007,45766600,NVDA
2022-08-15,44.189999,44.779999,43.959999,44.5,8955100,TWTR
2022-08-16,189.199997,191.419998,185.009995,188.789993,45124000,NVDA
2022-08-16,44.34,45.0,44.240002,44.400002,7924100,TWTR
2022-08-17,185.229996,186.880005,181.449997,183.350006,44679900,NVDA
2022-08-17,44.25,44.509998,43.849998,43.990002,6111900,TWTR
2022-08-18,183.009995,188.649994,181.830002,187.729996,41544700,NVDA
2022-08-18,44.119999,44.439999,43.810001,43.860001,6289500,TWTR
2022-08-19,184.059998,185.199997,177.699997,178.490005,44080100,NVDA
2022-08-19,43.52,44.009998,43.349998,43.990002,8099300,TWTR
2022-08-22,174.899994,175.580002,169.660004,170.339996,40959300,NVDA
2022-08-22,43.5,43.66,42.810001,43.009998,7904500,TWTR
2022-08-23,169.889999,174.649994,169.699997,171.809998,36952400,NVDA
2022-08-23,41.360001,41.939999,39.849998,39.860001,25922100,TWTR
